,State,GROC16,GROCPTH16,SUPERC16,SUPERCPTH16,CONVS16,CONVSPTH16,SPECS16,SPECSPTH16,WICS16,WICSPTH16,FFR16,FFRPTH16,FSR16,FSRPTH16,SNAP_PART_RATE16,SNAP_OAPP16,SNAP_CAP16,SNAP_BBCE16,SNAP_REPORTSIMPLE16,PC_WIC_REDEMP16,REDEMP_WICS16,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFAC16,RECFACPTH16,PCT_OBESE_ADULTS17
30,NJ,172.61829028197144,0.2845498877950442,4.644897592161646,0.0084695761905212,153.5340470398611,0.266185080012,75.08393370410285,0.1277744325431408,61.99641952304779,0.1096397813064344,442.3266374188744,0.7576025191978258,491.8035916550266,0.8560086505778653,81.214,1.0,1.0,1.0,1.0,14.504586769511102,126830.17264532766,22.3044773125907,2.066978956236793,89.42354478824535,0.1537703994682484,27.3
47,WA,38.44816734512299,0.2833384084339355,3.2759422460972534,0.0136651473343833,48.94264708221728,0.3996412512889818,14.440618570047029,0.0826620035946419,17.150935046469822,0.1697573395068576,121.45722269366448,0.5045078630122111,159.9910802787257,0.8943495047741123,100.0,1.0,1.0,1.0,1.0,12.04939569832658,66292.90692977044,28.70655025349832,2.728277111903886,22.538325468140343,0.106228445863109,27.700000000000006
46,VA,46.12613536561584,0.1912390963697866,3.643290578155715,0.0222810844856952,78.00639204376961,0.4879784216046464,14.256925237986108,0.0531974148491588,21.535190173333085,0.1196012287492618,212.42531746110825,0.778399217066079,200.13033449248212,0.8616424754063762,76.3344371945847,1.0112396629121254,1.0112396629121254,0.0,1.0112396629121254,11.775525694710948,94684.3135671437,19.13991380813982,1.920089627131818,38.142664504946666,0.1210500166654313,30.1
7,DE,72.76243763274113,0.1805338107946515,4.401252191282069,0.0125993522902058,131.43642121498164,0.3306416125664201,31.97637207969524,0.0808083332476001,35.307361022148804,0.090601083475143,294.82370609007853,0.6979261964552336,329.863692773826,0.8385587422743455,98.69100000000002,1.0,0.0,1.0,1.0,10.415044292563936,116109.78582576636,24.47103990217763,2.286339229135863,64.33544525166032,0.1458663634246146,31.800000000000004
45,VT,23.100191776077377,0.3417173598796461,0.337561172720334,0.0032072227675083,50.774105098421536,0.7555685291929803,7.802563642077852,0.1042798853968305,12.119513696916831,0.1827965984344789,48.88523420412928,0.633670798290584,78.06616274669523,1.0668916554195886,100.0,1.0,0.0,1.0,1.0,6.894798851082955,33248.357151015174,31.987219605388844,2.277184876122825,12.76813053601093,0.1588361746634217,27.6
27,NE,37.6222866179344,0.2201105209224806,5.822680757469867,0.0256835345973333,73.36976815444898,0.4360914850857396,18.28930219672977,0.0770772831250758,34.395404936814884,0.1995995302169828,190.0773105328439,0.7166822233063784,177.71296546976689,0.753651106332125,79.952,1.0,0.0,1.0,1.0,15.16969330933335,90910.68657122368,22.570516158676675,2.399804990592856,39.2539991101429,0.1315875444552852,32.800000000000004
42,TN,52.3838529386934,0.1612086952763377,5.63702543156061,0.0210545984465371,154.05034242983194,0.5472808034685143,17.237213602806676,0.0430039685558266,35.35802830123231,0.1297213801535931,264.8057237226545,0.7413420594415187,237.31121603861905,0.6787593295633544,92.77,1.0,0.0,0.0,1.0,16.570237124908704,136044.9879817434,25.949475333200727,2.9291476279122244,33.45450097825271,0.0861612241894207,32.800000000000004
6,CT,177.04836735617718,0.2305184583782831,5.840124861890186,0.0080852264766139,240.74191083065963,0.3445662379301451,59.99980076419367,0.0796985569866554,149.4661282363244,0.1928088437943045,532.3789381206559,0.706497993910316,682.6945544634689,0.937020092110248,91.387,1.0,0.0,1.0,1.0,11.493767520051955,59062.64722378557,20.06815774421117,1.5833509306022373,125.88238353088325,0.1610543774891965,26.9
44,UT,73.7457336835148,0.1234968154862797,15.3769552683828,0.0246366668365316,138.1389706807931,0.2703154646990175,32.740761312726924,0.0542034094506373,48.34379371650479,0.0973615547745217,494.1998459876429,0.7630613221778022,323.71780768701115,0.5344718406998538,70.22899999999998,1.0,0.0,0.0,1.0,10.556897348171344,122570.0809461198,16.722381912397033,2.125018159210586,55.07647932878746,0.0841018925659464,25.3
36,OK,58.78538742666044,0.1560543548062228,7.780638484209282,0.0262695691177752,108.05987874509552,0.466897714620557,16.591096649688332,0.044386946994306,28.907975233582626,0.1196912771280157,273.07074289320303,0.7067620782737049,252.82818902767136,0.689849978976767,81.637,1.0,0.0,1.0,1.0,11.066421316718984,96480.29106199728,31.471627203575384,3.484383424022387,34.15586783943746,0.0793283680298451,36.5
49,WI,10.137057170832117,0.1935376734799922,1.0782831309177,0.0193384950686034,25.281924712781628,0.584668898298436,5.364865331581156,0.1093282718131656,12.166794914080564,0.2950414597919141,35.733885464928534,0.4717854366115572,50.07701078763368,0.9972208228740814,94.073,1.0,0.0,1.0,1.0,10.728407229857822,43203.822639092126,22.65305786629604,2.014588400990688,6.99768325766851,0.0706341031105895,32.0
5,CO,56.18036405861047,0.1443102251031393,9.198991286827589,0.0216941645645963,116.2227171259074,0.2921579405019675,28.98765313564297,0.0728798115519396,28.63413837577112,0.0808114884555234,331.4330002178338,0.7411423767885589,355.3914713817432,0.8893697396921937,78.18299999999999,1.0,0.0,1.0,1.0,10.96810861335942,145152.43509676016,19.16838851597057,1.987090751054309,58.98027818840947,0.1271546082888465,22.6
40,SC,41.02384417035498,0.1709999064773108,5.268994712836322,0.0217669035876899,123.0274071317717,0.5768699382075726,14.686727030889015,0.0552480302191578,32.33112730639028,0.1363388384237185,185.61981632576916,0.703278012423745,224.6754177645876,0.8297513902592661,79.591,1.0,1.0,1.0,1.0,16.76533754152956,126791.4212283501,26.74346052645121,2.874677721366875,26.204225293879777,0.0897303061085438,34.10000000000001
50,WY,4.105903922400946,0.2935538064151242,0.3064151079721467,0.0073765549441723,9.946368866450513,0.578645007081367,1.0329199895234054,0.040421267519854,3.390623447702826,0.2503432788927084,11.865675604887873,0.598988785009505,19.97410836050324,1.222157539438252,56.037000000000006,0.0,0.0,0.0,1.0,12.52733222674827,40971.94040866975,21.29678404930598,2.37560665850229,2.7754648988918293,0.1642095335949748,28.800000000000008
32,NY,870.4393964765275,0.5257358020401403,4.776818515039695,0.0076454645465473,276.6922861485392,0.3022392708888887,239.3355401133788,0.1494210286245527,292.8781026321241,0.1921433137917808,1140.499203297656,0.8542900181287568,1310.8869350132518,1.0249063595059336,92.754,1.0,1.0,1.0,1.0,20.50294453627183,107509.07953719774,29.61600139401037,2.6535579716504696,148.9062109486152,0.1215373442221564,25.7
13,IL,632.1639795913196,0.2158057838796958,25.039166688430832,0.0172955373963633,610.4433918730916,0.3342016711142435,186.881414403096,0.0665480194955676,407.5948118524303,0.1832961349144765,2064.1991154523366,0.7904688927844945,1810.212411265548,0.7457490089711715,100.0,1.0,0.0,1.0,1.0,14.794136509940468,81727.64217738301,21.29037275137464,2.0721291556566515,248.20516563049748,0.1092494808399125,31.1
8,DC,186.0,0.271796311,5.0,0.00730635,201.0,0.293715368,62.0,0.09059877,34.0,0.0495211742818355,877.0,1.281534217,881.0,1.287379299,96.594,0.0,0.0,1.0,1.0,12.06933879852295,243720.765625,24.94856393755214,2.149146607822386,102.0,0.14904959,22.9
23,MN,74.8894090587896,0.1712184306113594,7.479172916581046,0.0200912494770897,121.55319368889757,0.3640052649277274,36.31422369772001,0.0859732487016353,90.56646194406387,0.2058511341842826,321.54452440512733,0.6352591381577809,313.8393689476915,0.7033171441646124,84.002,0.0,0.0,1.0,1.0,15.725510275768874,78603.20109887993,25.41905676605504,2.4973547037744,64.628503158104,0.1203516258393834,28.40000000000001
21,MA,162.51690135191478,0.2026942337922427,5.705029810920621,0.0071784489015241,362.8279566048864,0.4476960164016694,71.86017551657466,0.0892589269537414,114.02244953209936,0.1454727227112416,652.5845539319973,0.7510033614131022,753.986570069654,0.9352810688583704,90.628,1.0,1.0,1.0,1.0,11.759315148460022,79003.3356396039,24.45112895684937,1.8610425463643472,153.99803223605198,0.1698684324441121,25.9
9,FL,212.8421014133701,0.1741390435020854,16.30362018735644,0.0176762550092966,414.8799798274182,0.4172772071299351,94.11731338398648,0.077488185962586,104.32003965279183,0.1014501791259114,699.5103869213265,0.619323927996106,860.3189978062027,0.7869680661674764,91.694,1.0,1.0,1.0,1.0,17.125689254896734,171765.79492148687,32.960493066706384,3.1660861463290444,115.75446061950028,0.1005381312259544,28.4
