,State,County,FIPS,PERPOV10,METRO13,SNAPSPTH17,REDEMP_SNAPS17,PCT_SNAP17,PC_SNAPBEN17,PCT_NSLP17,PCT_SBP17,PCT_SFSP17,PCT_WIC17,PCT_CACFP17,PCT_OBESE_ADULTS17,GROCPTH16,SUPERCPTH16,CONVSPTH16,SPECSPTH16,WICSPTH16,FFRPTH16,FSRPTH16,PC_WIC_REDEMP16,REDEMP_WICS16,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFACPTH16,POVRATE15,MEDHHINC15,FDPIR15,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,FOODINSEC_15_17,VLFOODSEC_15_17,PopulationEstimate2017
1955,NC,Northampton,37131,1,0,0.9294038630120685,-0.7759345940339326,0.12553273779503596,1.3696238946710932,-0.8670933321220885,-0.08007997482388739,0.14209485531761087,0.25234707359107356,-0.5029476428768425,0.07103189148026672,-0.668536269352042,-0.813096324736329,0.485821613368993,-0.7386764743206182,0.43266904828335767,-0.7735257275427507,-0.4935440367603951,-0.7237511133667032,-0.7978198495777749,0.6287346534001781,0.21639709398454893,-0.2734403320805161,1.637195150977913,-1.2404414098888803,-0.16304374452966952,-0.5852061109190656,-0.19014523048970178,2.321300497033449,-0.19818578046821228,0.0014182445133223637,-0.25233140362849976
2133,OK,Atoka,40005,0,0,0.8735216844296552,-0.19069035750838415,0.7793602492481648,0.263761319371597,0.542323237159086,0.6531044442615498,-1.3243782527786452,1.3501042312089186,0.08796265594809954,1.3927030803583322,0.20020234742209267,-0.813096324736329,0.16590813967377063,-0.7386764743206182,-0.006851329654209824,-0.2676469904852361,-0.10204652664239627,-4.626079245392598e-05,-0.5175765356490837,1.0271157391186576,1.1988024543068154,-0.9274762588447475,1.0470140728941033,-1.1150259185849118,-0.16304374452966952,0.8870348878842679,1.1110495904006523,0.13842502929671277,0.9872141886348211,1.233963252836603,-0.49224531144973965
2040,ND,Ward,38101,0,0,-1.3952878701290654,0.7181395913943021,-1.8227398501036722,-0.8802936094226698,2.053102466565398,-0.7266743981449355,-0.8344486806772587,-1.1218499866425615,2.056195023015525,0.40144968869978365,-0.5998985165127075,-0.1783753073877786,-0.5983452934056116,0.5901684751269233,-0.16139322990397922,0.3689700311351198,-0.18689697024853597,-0.5582014240590618,-0.4022258701843585,-1.6955862579805274,-1.2415374901999796,0.38857650169956326,-1.2205237534279016,1.0159848826548872,-0.16304374452966952,0.5241513235373275,0.34699484106047135,-0.6767248206404837,-0.8820703780276548,-1.1363156093235511,0.5820186517564849
655,IL,Marion,17121,0,0,0.3398116206240339,0.22482255656395597,0.5618809615241893,1.391994324832138,-1.1670130662382199,-1.0770112631582263,-0.21312534045088255,-1.2053014712122125,-0.8527731341621075,-0.22934792417383917,-0.6412660947390478,0.35664874492187887,0.027761451624144926,-0.3888232359907146,0.1033339106818834,0.31873429109695706,-0.11761575100529689,-0.14789540228473264,-0.42900369225116064,-1.2886414430633948,-1.22503216606846,1.1514329176475535,0.2704600227838277,-0.4537000741880017,-0.16304374452966952,0.21328513896725176,0.46035655056049446,0.06417470093071734,-0.836478071523692,-1.0415044548371448,0.18089211721250983
1617,MT,Granite,30039,0,0,-0.8710118344865988,-1.7698056728951705e-05,-0.43692132770221226,-1.1060439431719151,-1.0457414992790481,-0.930082080945544,0.33416448348956196,-1.181836611222924,-0.336060434979074,-1.9715508549676537,1.6796010046869212,-0.813096324736329,-0.9579870013968315,3.306734909709995,0.4657984839122824,-0.9144936735855456,1.8435047592901528,-4.626079245392598e-05,-1.296865874439294,-0.929091828686182,-0.8269239348687921,-0.9274762588447475,-0.3352521363021874,-0.41710368808768294,-0.16304374452966952,-0.0589650652110659,-0.40647991188155014,-0.6761154916144828,-0.6541088455078405,-0.47263752791870833,-1.4439810906002646
1024,KY,Elliott,21063,1,0,1.1682693197961391,-1.1160601546906,0.5709679032851273,1.2175477215405621,1.3385201318966957,1.7448105001499934,2.026267820413155,0.6862794816146721,0.08483969428008249,0.7318674859192984,-0.511339103489749,-0.813096324736329,-1.0805258085127336,-0.7386764743206182,0.9835990083115795,-1.0359400678812525,-1.132406826008807,-4.626079245392598e-05,-1.1289467673058355,0.8943653115205754,0.41630936251453876,-0.9274762588447475,2.8175573071455315,-1.4834997087232982,-0.16304374452966952,-1.1785716407784013,-1.0340191031638277,1.9653579346571513,0.8504372691229323,0.9495297893773837,-0.9032058921449928
646,IL,Lee,17103,0,0,-0.16460373835582107,-0.007029496065917574,0.5618809615241893,-1.0551478771986178,-1.1670130662382199,-1.0770112631582263,-0.21312534045088255,-1.2053014712122125,-0.8527731341621075,-0.22934792417383917,-0.4552447865130661,0.4813434215163031,-0.04704883291757093,-0.35152892499882793,0.07921379437366484,-0.5788481306883627,0.3228296038064943,-0.5967930310620188,-0.596234482636363,-1.2886414430633948,-1.22503216606846,0.6062070209578959,-0.5526872703330646,0.32057258129285693,-0.16304374452966952,-0.6254074385649689,-0.6347147696975327,-0.19335109404428397,-0.836478071523692,-1.0415044548371448,0.11601345312134913
3061,WI,Door,55029,0,0,-0.22817061918793485,-1.0353682414159961,-0.302443839591341,-1.0304570862723172,-0.6469247008568839,-1.0354714759409618,0.3623788328770172,-1.1937804224093664,-1.0035753798987668,0.04099390991485569,0.9001576057558004,0.8150811270379678,0.8046826437660566,8.513641479220928,0.40496634695209494,0.5946611116072745,4.623222223925465,-1.164817581712798,-0.9322808537635254,-0.9786945836909038,-1.3237886551554254,0.5193527054036374,-1.204992672425696,0.5202333957251268,-0.16304374452966952,-0.700376830635403,-0.7280522515232584,-0.31931861979117565,0.9416218821308584,1.0443409438637905,-0.03460572953184162
2808,VT,Caledonia,50005,0,0,0.9732159051301009,-0.8455979416108347,-0.19464490750280228,0.15454715910798328,-0.7614956817000309,-0.09149994648466372,2.426657533425506,-0.7092753959755966,3.2261593833800504,-1.28067727896321,0.25140989070936554,-0.813096324736329,1.0906309383183983,0.14424156787293202,-0.09808889976999526,0.0379647185258702,-0.02402900806038505,-1.819729832269997,-1.0617053995653958,1.1443887935525274,-0.873097556625175,0.8213609207619178,-0.7390602423595307,-0.17963200571548193,-0.16304374452966952,-0.8535135968896748,-0.7983096753038571,-0.1715135977659093,-1.2468088300593576,-0.6622598368915199,0.027798150018632835
2820,VA,Accomack,51001,0,0,1.425408778721434,-0.5330768993611851,-1.1787759971643492,0.25555501217868637,-0.8872936031262917,-0.4891159144417111,0.2235744181453804,-1.7167723377207929,-0.5257692039239755,-0.5297277398279451,0.14009249286053696,0.5437041180491168,1.2445336121818733,0.47871894668522963,-0.34901074944142657,-0.11876349060869688,0.6189423678040824,0.07289215634639735,0.20503120344945588,-1.777769847246164,-1.485975737745871,-0.12369173956098062,0.6432059668367598,-0.804118567644151,-0.16304374452966952,-0.9191605467454849,-0.7862945252970102,1.7679874605670076,-1.3835857495712456,-1.4207490727827694,0.07873316393206534
