FIPS,County,NEAREST_1,NEAREST_2,NEAREST_3,NEAREST_4,NEAREST_5,NEAREST_6,NEAREST_7,NEAREST_8,NEAREST_9,NEAREST_10,NEAREST_11,NEAREST_12,NEAREST_13,NEAREST_14,NEAREST_15,NEAREST_16,NEAREST_17,NEAREST_18,NEAREST_19,NEAREST_20
27081,Lincoln,27081,1043,48135,21011,18157,6037,55141,13081,28127,5019,35023,31137,54029,48479,51033,34023,29171,32027,13287,54009
27083,Lyon,27083,23017,55097,27017,48329,31099,45061,8113,18023,20031,21205,42003,13017,21063,5039,48001,51193,29197,13315,17145
27085,McLeod,27085,32011,17001,42009,56033,13097,20101,48365,35013,48353,16061,29037,53015,17047,1091,5041,13031,54079,17185,10005
27087,Mahnomen,27087,28093,21085,1039,26131,42119,51045,22079,16065,39147,27099,48411,46015,40121,45073,29105,17123,19129,13241,13257
27089,Marshall,27089,22051,19069,5093,48205,37171,17015,30005,16005,47147,22019,40153,47155,31173,25021,48089,22057,40037,2013,47009
27091,Martin,27091,38091,13047,18003,13025,27075,2282,46095,31143,17069,2275,51027,21055,19115,13313,5117,48005,49053,20081,48025
27093,Meeker,27093,46041,1119,48203,32005,18041,24011,54053,24001,18161,41009,54035,20091,13149,38081,55083,20157,13107,17025,20063
27095,Mille Lacs,27095,46051,4013,8117,55119,13269,30093,21037,15009,39111,1125,51187,5091,20061,41005,49019,30009,21117,5073,13079
27097,Morrison,27097,13215,21077,29219,12027,26043,51171,2150,20039,48037,55017,30023,18155,45003,23021,20169,17041,17045,39121,34015
27099,Mower,27099,13241,46015,51045,36113,16065,27087,8023,1039,21085,31049,29225,40121,28093,51775,17175,42081,42119,39147,31153
27101,Murray,27101,51097,18017,36005,48461,17077,38093,21153,5125,6023,45025,40141,20207,36081,13019,42019,20205,13155,31019,51101
27103,Nicollet,27103,54005,13015,13183,17067,48419,18129,40019,55009,37047,48081,55007,23027,24047,48409,42021,18075,1025,39107,48355
27105,Nobles,27105,36119,38031,28073,40075,31163,56017,49029,18049,37007,51036,21025,51127,13173,51095,21193,30013,55077,20205,13019
27107,Norman,27107,32007,27047,37133,13291,17095,48057,36041,8003,38025,16051,29167,1053,22115,51071,21183,54089,13311,42035,13281
27109,Olmsted,27109,53037,42097,8055,17203,39033,48437,20151,46073,19071,32009,6035,48333,30069,1031,51580,51023,21093,2070,51005
27111,Otter Tail,27111,31147,41001,17107,36019,13221,15001,41041,54075,20009,1101,53077,35003,55093,28013,6063,30065,8103,26019,22049
27113,Pennington,27113,47167,21213,42117,37173,19067,56009,51141,26139,17195,39095,25005,48481,26115,29213,37147,36091,38061,46053,40111
27115,Pine,27115,13023,42059,28123,18063,5103,51510,29121,8047,26007,48023,48467,39001,45027,20139,55073,5013,20183,27073,24033
27117,Pipestone,27117,34013,26011,48103,5051,18181,40065,1103,51085,21129,49035,21197,20073,34039,12009,55057,13277,33003,28077,29157
27119,Polk,27119,44005,51155,19195,30089,12113,37107,29043,51750,22011,37075,17073,31177,48239,5035,37043,40133,47157,26121,56037
27121,Pope,27121,30031,24510,6057,30011,39141,27149,1037,26029,13169,27025,29007,18005,8063,54017,4021,13207,17035,2164,27145
27123,Ramsey,27123,38001,18101,12011,49041,2240,28015,29159,13217,48147,27163,54007,42001,22013,1001,20131,13211,46049,45013,39023
27125,Red Lake,27125,48319,51063,12091,46053,31069,26121,22003,39095,31177,47157,19131,37113,56037,29043,21141,21227,17195,42117,25005
27127,Redwood,27127,48173,29199,8091,13161,21127,55135,48073,20003,30059,42129,46055,17055,31001,24037,2195,40033,26069,6009,1019
27129,Renville,27129,24019,41069,13279,29111,30025,31129,20203,55115,48077,55031,13209,54011,4007,28023,16069,1029,20121,5079,48401
27131,Rice,27131,17057,18147,38089,39091,29085,13139,28119,42087,27027,48017,31097,42067,55061,46069,16033,22069,54067,29015,28135
27133,Rock,27133,21189,20049,29017,8009,13071,34031,37179,51570,28147,51670,49057,1083,40055,51760,51041,18131,19125,51730,5105
27135,Roseau,27135,22087,30101,2020,29155,47063,37081,22113,47059,48019,48015,32003,37143,36109,31161,38013,25003,48091,41033,25017
27137,St. Louis,27137,18099,17003,55021,6047,13173,51095,51830,20125,19123,21193,38031,20129,51181,36079,19143,37007,36119,23031,38027
27139,Scott,27139,18125,31067,30037,23009,13135,1131,54015,20135,13051,22081,13089,39109,54067,40095,55051,22031,55061,17169,27167
27141,Sherburne,27141,13231,30095,2016,54085,13171,46129,17061,46109,20027,8065,55099,23019,28053,54107,29163,6025,46063,39165,13199
27143,Sibley,27143,13223,30107,23027,24047,29013,40085,55009,53041,54039,55007,8087,48355,49001,17047,35041,48365,48081,17067,17185
27145,Stearns,27145,17035,41067,41051,6115,17117,54017,45005,27059,54033,2164,48063,26109,13303,24027,39163,20161,6057,1007,24510
27147,Steele,27147,1035,40029,13311,48369,21059,30061,8003,21091,17095,28137,26105,29059,28107,39065,13187,13139,54063,29167,54089
27149,Stevens,27149,27025,13169,8063,12099,6057,13207,30031,24510,27121,1037,39141,6025,54037,20161,4021,2164,30011,26109,13009
27151,Swift,27151,48115,35017,8059,20177,45015,28079,8077,55013,18081,48247,6061,24003,54049,18109,39131,28099,54061,20199,13319
27153,Todd,27153,35015,18077,12115,20153,22083,39127,13073,13189,38085,28087,20053,29027,26071,54071,48221,8041,55033,20043,48107
27155,Traverse,27155,18055,48085,22119,48501,24021,4011,30057,39027,48253,27003,48417,45029,8093,39165,34009,45049,28051,18153,2090
27157,Wabasha,27157,39117,31029,28115,1109,22059,51017,12103,29005,40127,13105,2070,42075,13147,29169,20185,15003,6035,18061,48093
27159,Wadena,27159,48153,2290,50007,8101,21111,29125,39083,29147,55091,20159,38059,51015,41003,56011,45065,55011,1005,46005,16087
27161,Waseca,27161,37141,31109,20057,39003,13085,55071,8075,42027,22085,46085,48095,1099,28143,30027,15007,13187,17187,6089,54089
27163,Washington,27163,20131,46049,49041,2240,17167,28097,1001,12011,42001,13211,29053,48147,28015,18093,23029,48219,27123,18101,38001
27165,Watonwan,27165,23015,51001,16009,30045,18179,54059,36103,17059,40137,1129,48235,48025,20081,55015,19087,48005,31185,2230,54045
27167,Wilkin,27167,55051,32021,22081,30037,17017,39021,13297,49031,2068,18125,28135,18037,1047,13247,29015,42055,54067,27139,31133
27169,Winona,27169,6083,27057,48045,46111,39005,51009,17105,21179,1045,12101,26061,28117,38065,51530,30063,22029,16075,6075,29161
27171,Wright,27171,17149,22017,30001,13113,6021,13077,20063,54065,28151,39135,17033,54013,54035,17171,55113,54105,20201,13255,32019
27173,Yellow Medicine,27173,24017,18011,48213,49049,30007,8013,31061,13091,53013,42125,29001,8085,21135,1115,35027,28129,17189,5039,41031
28001,Adams,28001,46097,32031,39169,45059,16045,51125,21229,50017,13061,42025,42077,48191,1067,17053,41039,27021,48099,21167,20173
28003,Alcorn,28003,42079,51680,45045,26107,21217,16027,46035,21087,1069,40079,12053,51031,50021,19029,20077,46061,17063,38055,48011
28005,Amite,28005,51049,12095,13007,46033,1077,21137,21079,48145,5127,19039,1033,6081,55123,39153,26111,49037,33009,48087,39133
28007,Attala,28007,18105,29089,55095,13009,18013,54001,20085,41057,4021,48231,1021,46045,20181,32033,20149,1037,30075,39141,12099
28009,Benton,28009,16081,46003,42093,38057,37031,51023,35006,17155,19129,17123,45073,31101,48411,51161,22079,48381,45077,39147,40077
28011,Bolivar,28011,39037,6103,6065,17185,26033,1091,38087,31095,13121,20101,46119,54039,13067,42009,13097,17009,48353,13029,30107
28013,Calhoun,28013,41041,53077,39041,13221,54075,17107,40023,29131,41001,27111,31147,55093,48189,18061,36019,20009,1101,22127,35003
28015,Carroll,28015,12011,1001,49041,35035,27123,46049,38001,2240,20051,27163,27051,29053,18101,20131,39057,55029,17167,17137,6007
28017,Chickasaw,28017,17039,51091,22021,56011,1011,49055,18043,29087,20159,31057,41003,13317,18019,15003,38037,2290,39089,48093,42075
28019,Choctaw,28019,18071,1051,20167,27041,39129,26089,53039,48119,30111,6091,8045,13141,29019,17021,8119,22061,20005,48429,24013
28021,Claiborne,28021,21209,48217,27035,50005,29081,13307,5061,42017,17183,48101,51079,20115,4003,26039,46057,48301,42091,56029,31145
28023,Clarke,28023,55031,31129,5079,48249,13279,27129,24019,18035,41069,18095,29111,20107,54011,13209,48077,1019,20203,4007,45067
28025,Clay,28025,41053,48387,48107,55033,48143,54071,1087,46115,42071,4012,20053,50011,18143,18019,17115,12081,13181,29151,17147
28027,Coahoma,28027,29185,27079,48141,8109,54019,46065,17109,39011,48399,42061,6051,18163,20083,16035,13057,37129,1099,48007,13117
28029,Copiah,28029,29129,48495,13177,21017,1133,18171,5109,46011,26129,34021,39067,31073,6095,45079,29099,23003,51137,48155,27001
28031,Covington,28031,21175,13155,36081,51057,40141,38093,20207,1095,8113,36047,31099,18017,13017,18015,45031,6023,27101,36061,42003
28033,DeSoto,28033,13281,26127,22115,48117,21183,38025,48307,37133,51071,39063,31153,54063,37103,31055,40063,37043,49025,17175,8003
28035,Forrest,28035,17181,19179,5119,23005,20187,30013,30021,21119,1071,18049,13003,48311,55047,55077,51095,13173,42019,51073,48225
28037,Franklin,28037,13037,46079,48309,51065,17075,1059,39151,21113,48075,42095,6111,21079,49037,38015,29221,29093,5113,34041,19159
28039,George,28039,51051,55027,9009,31125,18113,20021,19183,17127,47115,48373,21145,37093,20189,42053,36075,56041,5145,16013,40051
28041,Greene,28041,53045,21195,20037,13083,18183,20067,5085,17151,31121,55039,48297,23023,6043,37155,31081,13299,13295,19101,13229
28043,Grenada,28043,17129,54101,1085,8125,20165,8043,4019,29141,13219,42041,38041,26053,27037,18117,48059,31133,13297,22013,48219
28045,Hancock,28045,51620,51105,31071,5141,40039,40147,53009,47003,6015,16047,51175,6069,36027,48325,55025,29143,26087,38071,40105
28047,Harrison,28047,16063,36011,51800,21105,35047,26027,31183,26147,5023,9005,51169,47031,40139,40035,12047,51550,48339,53009,47177
28049,Hinds,28049,16085,5057,39013,51047,48139,1127,46039,21201,29189,13249,12093,13193,48275,34005,29079,6113,21023,50009,55019
28051,Holmes,28051,29195,45029,8093,39027,20149,1021,30075,55099,48231,22027,46045,48501,32033,39165,18105,28053,17061,30095,2016
28053,Humphreys,28053,39165,23019,12051,46129,55099,2016,54003,18153,30095,34009,13231,27141,48501,54085,39017,13171,17061,28051,29107
28055,Issaquena,28055,48439,29113,8073,35025,13145,48433,39167,45011,22035,21015,48489,13263,46037,34033,32029,48263,17029,6033,27009
28057,Itawamba,28057,50023,51820,21215,31085,45047,17053,39075,26113,55121,26013,32023,1067,19173,6041,29055,42011,51125,40089,32031
28059,Jackson,28059,21083,37105,51810,40017,48493,42123,36067,55055,31011,9003,26149,40115,12003,51550,19147,47153,51169,51520,19041
28061,Jasper,28061,48131,38045,56003,31181,45041,24037,5025,2195,53049,18159,26001,1055,49051,6009,13309,20003,13271,29103,21019
28063,Jefferson,28063,51540,21239,13243,45071,31063,12105,51003,49045,1093,30077,20079,48301,26143,4003,39157,29221,38015,8089,46077
28065,Jefferson Davis,28065,42007,34017,8069,6077,5059,49035,19007,8099,13277,21165,21237,36085,20073,29157,48161,18015,34013,26003,30079
28067,Jones,28067,21115,13069,53075,55137,16037,23001,20075,5053,51159,18103,19051,20001,31001,26069,36059,46055,18067,6023,41013
28069,Kemper,28069,24035,17049,48459,48237,5003,4027,24023,29137,48033,48415,39079,1111,18145,49027,29173,39105,20209,6045,13165
28071,Lafayette,28071,16043,27005,13119,39101,22043,49017,36031,1041,8081,17179,51005,51580,21163,21027,48049,29029,32009,42109,19071
28073,Lamar,28073,21025,51127,49029,56017,20205,27105,13019,18049,36119,6099,55077,5125,38031,30013,40075,45025,48461,51036,31163
28075,Lauderdale,28075,55078,8001,5043,16059,24041,32015,29127,1029,20089,18065,48183,13283,17025,39087,26097,39053,20121,18059,17121
28077,Lawrence,28077,13321,21197,29186,51085,19185,34039,18181,39029,26011,1103,45055,53001,35057,20073,12009,27117,34013,49035,55057
28079,Leake,28079,20177,18109,35017,45015,8077,54049,48115,13319,5139,39131,55069,6061,27151,46089,18081,29175,48447,29041,48503
28081,Lee,28081,22025,48193,20155,26165,45001,29161,12057,26061,55011,38059,21029,42107,39083,17113,21179,30063,31085,29125,21215
28083,Leflore,28083,27053,2110,18027,20117,48079,54007,45053,29159,13217,48181,1047,42055,13247,55029,13151,45013,17137,46107,17017
28085,Lincoln,28085,29187,13095,48475,1079,51075,45039,46101,20015,18007,8011,5097,6013,30049,21151,48293,12097,21049,39019,31047
28087,Lowndes,28087,39127,20153,18077,48221,38085,26009,35015,27153,13073,12115,20169,29021,17041,1081,13245,22083,18155,55017,48037
28089,Madison,28089,54103,48257,39015,18133,8019,20197,30009,27065,13225,12085,8017,32001,51600,26041,1117,13079,17119,48505,41065
28091,Marion,28091,18131,42073,34003,19135,41017,1089,48289,13075,20049,32017,36087,21189,34031,48283,29031,55001,8083,29157,27133
28093,Marshall,28093,27087,21085,1039,22079,39147,26131,48411,42119,51045,27099,45073,16065,17123,40121,46015,19129,29105,51161,51775
28095,Monroe,28095,31087,22041,45065,21185,29073,50015,30039,51660,21211,55091,48425,26055,12081,6097,17147,29003,21103,51165,2220
28097,Montgomery,28097,17167,20131,46049,27163,55125,23029,18093,2240,49041,29053,1001,42001,39097,13211,13133,12011,48219,48147,8119
28099,Neshoba,28099,18081,48499,54077,17051,24003,6061,18145,1027,55067,39079,39131,29137,45015,48033,48115,48503,13167,4027,29175
28101,Newton,28101,46137,38021,13175,45089,42051,48423,48009,23007,8031,6017,53003,27023,29205,18097,18059,41007,5011,17121,21089
28103,Noxubee,28103,30067,46031,29165,55005,48343,55041,17173,35051,20193,20143,54023,1123,1017,22067,13163,13033,18029,18137,28159
28105,Oktibbeha,28105,8041,29027,13301,39045,2180,13189,20043,22073,30081,12115,17139,8045,27041,26089,48215,41071,18077,27153,20053
28107,Panola,28107,39065,21091,20047,54025,31131,42067,22069,13139,56005,38089,13011,8095,26105,27147,1013,40005,18147,29085,29059
28109,Pearl River,28109,29201,13185,5029,21131,31175,48163,40149,38027,23031,47127,36079,36117,51181,37167,47103,16025,20125,19123,18141
28111,Perry,28111,46071,37165,17087,35019,51073,21071,20133,27063,1071,48455,51115,55047,40031,18085,31093,9001,8067,42031,19101
28113,Pike,28113,29123,40057,34037,13205,48127,21109,51145,46099,26017,27061,18073,18111,49011,51007,19117,39099,6001,31047,45023
28115,Pontotoc,28115,12103,39117,27157,1109,22059,31029,51017,29005,13105,42075,40127,17113,21029,46005,15003,29169,2070,48093,49055
28117,Prentiss,28117,17105,51009,39005,16075,26133,6075,22029,27169,6083,21155,27057,48045,48099,56039,19003,29065,46111,41039,21179
28119,Quitman,28119,16033,42087,40069,17057,27027,13117,29085,18147,27131,18173,37129,38089,48017,20083,13139,22085,39011,54019,55061
28121,Rankin,28121,12111,30017,18107,17163,48003,6067,20111,21161,13235,34029,29115,54069,48023,55073,35027,51179,5099,8047,13093
28123,Scott,28123,13023,27115,29121,42059,18063,20139,5013,20183,5103,17027,51510,24033,23007,6059,48467,26153,45027,27023,18097
28125,Sharkey,28125,6011,51840,26031,17013,39061,20179,54073,13293,51069,55107,17023,20065,34011,48067,4009,18029,13033,27009,29177
28127,Simpson,28127,35023,48479,48135,34025,27081,48487,21011,1043,5019,13081,55141,54009,18157,12061,29171,6037,29211,51033,17157
28129,Smith,28129,5039,29001,31061,20031,17189,27017,55097,23017,8085,18023,21043,27173,13091,48329,42125,48485,1009,24017,49049
28131,Stone,28131,48013,51700,21133,5045,13101,21007,42121,31077,47051,53031,40015,53063,17153,20099,51199,48471,19107,20129,18039
28133,Sunflower,28133,18083,42057,13063,8121,8015,29101,38077,13103,45053,48441,17009,27019,48181,46107,12021,54087,39113,53059,27053
28135,Tallahatchie,28135,29015,54067,49031,22081,46069,13135,36033,48017,55061,39021,18037,13013,40013,23009,27167,39091,30037,18125,27139
28137,Tate,28137,30061,54063,39063,13311,31025,40029,29059,20097,26105,48307,13137,21183,8003,8115,37133,38025,27147,1035,31153
28139,Tippah,28139,19137,42037,56045,21123,48281,27045,39077,1061,40077,22009,45077,51019,12053,29215,37031,21099,20095,46035,31101
28141,Tishomingo,28141,31111,48191,28157,30033,42025,39103,29065,51011,41039,19003,21155,46061,27055,45083,39169,53025,13099,48099,1069
28143,Tunica,28143,30027,46085,42027,48095,40123,21149,39137,16051,54089,48057,29167,20057,13187,27161,31109,17095,37141,39003,21059
28145,Union,28145,26085,29169,45007,31135,21093,51678,51163,19145,1031,4023,50001,40127,48333,2070,39139,48437,48109,46073,22059
28147,Walthall,28147,1083,13071,51041,19117,51760,34031,49011,39099,45057,21189,40055,27133,20049,33003,29017,26017,18073,48395,8009
28149,Warren,28149,48269,13197,21081,12055,46019,46029,30087,29061,51157,2060,26137,38029,1057,42101,51139,13053,45003,39121,48251
28151,Washington,28151,17033,54065,32019,48151,6021,30097,13251,54105,55113,1065,17149,48121,29095,53011,20063,13077,55075,17079,5017
28153,Wayne,28153,35011,38003,8123,26095,20093,31035,13005,5069,6105,55139,30109,20011,45033,13001,18053,6109,42063,21159,19177
28155,Webster,28155,48303,42133,18175,48277,20013,39049,48133,8103,13265,29135,22049,13133,55109,6063,20023,54083,1101,20009,29051
28157,Wilkinson,28157,39103,31111,51011,28141,30033,45083,48129,48191,21045,48027,27055,46061,8071,50027,42025,53025,26073,13099,19175
28159,Winston,28159,20181,41057,55095,18005,18013,1123,17173,13163,55041,4021,55005,29007,39141,1037,13009,1017,20193,28007,27121
28161,Yalobusha,28161,39159,48279,13059,20145,46059,18025,8027,30065,31127,42099,26019,27049,18123,26053,13157,26101,22127,42041,35003
28163,Yazoo,28163,39025,45009,48113,34001,6101,54095,17083,48207,5073,46021,51107,20061,12043,29033,13079,18167,5027,51043,48165
29001,Adair,29001,17189,28129,31061,8085,5039,13091,21043,20031,27173,27017,30007,24017,55097,53023,48485,48213,23017,42125,18023
29003,Andrew,29003,17147,50011,21223,30103,26071,6097,12081,1113,22041,48425,42029,46025,51165,22083,29073,13073,21185,29151,38085
29005,Atchison,29005,51017,13105,1109,31029,18061,39117,27157,48189,42075,12103,48093,28115,15003,20185,40023,29131,42043,22059,39041
29007,Audrain,29007,13163,26029,1017,30011,18005,39009,27121,30031,29047,24510,13033,39141,20193,1037,6057,20181,4021,28159,4009
29009,Barry,29009,5111,55079,51077,9015,41025,22109,19045,19081,53061,48285,2188,31039,31167,37101,44007,26059,47123,40081,42105
29011,Barton,29011,36049,13313,5095,16023,8079,19057,21055,18003,42033,54047,31143,31105,40049,46075,6071,13213,19115,37017,21225
29013,Bates,29013,48355,8087,23027,55007,55009,13223,48081,27143,49001,17067,18135,31169,24047,17047,24045,1023,46117,18075,30107
29015,Benton,29015,28135,49031,54067,46069,22081,36033,18037,39021,13013,13135,40013,48017,55061,27167,39091,31133,23009,17125,30037
29017,Bollinger,29017,8009,51570,27133,37179,40055,21189,30055,19125,51730,53043,51041,49057,28147,51670,20049,13071,1083,21051,20019
29019,Boone,29019,17021,13141,6091,20005,8045,53039,48429,18071,13125,24025,48363,28019,48305,20167,27041,45019,48159,24005,18079
29021,Buchanan,29021,1081,17139,13245,55037,39127,29139,24015,18077,2180,28087,12115,29027,48215,41071,20153,27153,8041,10003,18079
29023,Butler,29023,21235,26155,51025,5071,48051,35049,12073,48463,36105,47119,33011,12065,31009,47101,19153,39007,38069,30073,55049
29025,Caldwell,29025,20041,41005,17045,51187,21117,49023,8037,34015,5091,30093,21037,15009,23021,26043,2150,49019,1125,13263,39121
29027,Callaway,29027,8041,28105,2180,13189,39045,12115,13301,17139,20043,18077,27153,29021,39127,1081,30081,35015,48215,22073,41071
29029,Camden,29029,48049,8027,17179,27049,26101,31127,18123,1041,16043,13195,8095,28071,39101,13119,1013,13011,40005,28161,27005
29031,Cape Girardeau,29031,36087,13075,51036,8083,1089,56017,49029,5105,40075,19135,48313,31163,42085,18149,21025,16025,51127,37007,42073
29033,Carroll,29033,18167,51043,17083,48207,18021,54095,51107,34001,27011,13293,39025,45009,28163,17013,54073,13021,48113,20065,48397
29035,Carter,29035,46047,55023,37045,42127,47181,31113,26057,12039,19049,51111,46125,48483,40071,22033,33019,21199,21231,5131,22037
29037,Cass,29037,53015,13031,35013,18177,17159,16061,8051,13045,17001,32011,10005,55083,38081,20157,27085,13097,42009,48353,56033
29039,Cedar,29039,54081,53053,21101,35009,40099,6089,13227,13191,17187,49009,48403,38007,15007,48007,31159,39161,13123,56019,5107
29041,Chariton,29041,46089,1117,55069,54049,32001,48505,8077,26041,48165,18109,48447,5027,35017,20197,28079,13021,13289,20177,8059
29043,Christian,29043,37075,12113,31177,56037,44005,27119,30089,21141,48359,51155,22011,26121,37107,19195,36035,44001,47157,51750,48319
29045,Clark,29045,23011,17065,20107,48431,54099,13001,55087,6109,31035,48249,18009,40067,24039,5079,8123,45067,49013,16057,18035
29047,Clay,29047,4009,29177,39009,26029,17023,34011,30011,13033,29007,51069,1017,41059,55107,39061,20179,1007,24510,41051,30031
29049,Clinton,29049,18115,39115,1107,10003,23021,34033,29139,22035,13145,51171,21015,54031,8037,13245,55037,2150,17029,18155,8073
29051,Cole,29051,38037,13317,50013,18175,55093,39049,48277,31057,20009,1101,42133,8103,29087,48303,4012,28155,22021,51091,6063
29053,Cooper,29053,18093,27051,54097,1001,17167,46049,22061,8119,13237,28097,27163,20131,30111,55125,20051,28015,48119,49041,2240
29055,Crawford,29055,32023,39075,42077,17053,21005,55121,13061,6041,26113,8107,29227,46081,50023,46077,27021,20079,8089,32031,51820
29057,Dade,29057,16079,8105,5077,27043,17131,13111,21107,13123,21233,39125,55117,38097,31023,54055,5123,48403,13127,39039,49009
29059,Dallas,29059,26105,30061,31025,28137,13137,8115,40029,20097,46017,17143,13311,39063,54063,21091,27039,27147,48307,20047,39065
29061,Daviess,29061,38029,42101,1057,28149,48269,12055,13197,46019,21081,6055,30087,39059,46029,51157,2060,13249,51139,15005,13053
29063,DeKalb,29063,22065,48061,53005,48125,16003,41047,21041,39119,42045,30023,48251,13053,51139,29219,46025,45003,26009,21077,17041
29065,Dent,29065,41039,48099,42025,21155,19003,28141,48191,21229,26133,16075,28117,6075,45059,56039,1069,51125,1067,22029,31111
29067,Douglas,29067,37099,12131,41045,6049,40091,51067,39123,48375,48299,22039,2122,47047,41011,53007,46023,21227,19085,17103,37013
29069,Dunklin,29069,48111,47173,26093,37059,12123,22071,5101,47057,47187,53019,37083,36039,40117,48473,53073,55065,6053,16041,40043
29071,Franklin,29071,31145,13259,42091,15005,21187,51079,1075,39059,46057,27035,26039,50019,12049,8025,5133,5081,6055,55035,29075
29073,Gasconade,29073,51660,30039,48425,21103,51165,6097,45037,26079,20113,31087,28095,50015,22041,42029,17019,1113,2220,46025,29003
29075,Gentry,29075,8025,35053,22107,17019,2220,20113,26079,55035,39031,13259,45081,21073,1075,12049,42091,5133,48345,21103,30039
29077,Greene,29077,42035,21177,27031,17073,51071,36041,27047,32007,39069,48117,37043,31155,20025,13291,1053,19195,37039,40133,13281
29079,Grundy,29079,26135,8049,18045,1127,46039,31065,51047,39013,21201,13261,50009,5057,21181,28049,48155,55019,21097,16085,20017
29081,Harrison,29081,5061,48101,42017,48217,28021,56029,21209,4003,50005,39157,26103,13307,26143,48301,27035,55053,17183,20115,1093
29083,Henry,29083,17169,49047,22031,46119,18051,13121,55003,6103,54015,39109,13089,27019,20135,26033,31095,13051,38077,13067,8121
29085,Hickory,29085,27027,42087,13139,18147,38089,28119,27131,17057,40069,16033,21059,48369,28107,42067,1035,27147,39065,13117,22069
29087,Holt,29087,22021,18019,13317,1011,4012,51091,17039,50013,42071,38037,28017,39089,48143,13181,56011,18043,20159,29051,29151
29089,Howard,29089,20085,54001,18105,28007,46045,48231,32033,55085,1021,30075,55095,41057,18013,48223,22027,13009,22111,48427,20149
29091,Howell,29091,56027,26081,50003,51143,37095,48065,48167,21171,40003,47023,22097,19009,12133,21057,17037,37021,47113,37089,40135
29093,Iron,29093,49037,1033,45087,51029,42089,35061,55063,21137,19175,13201,21079,48389,21021,26035,39153,51049,6081,28037,17091
29095,Jackson,29095,17079,30097,5017,13251,55113,48497,53011,48151,20029,55075,32019,28151,13149,48415,48315,17033,24001,48261,46091
29097,Jasper,29097,53035,40087,48413,42047,18033,47011,13039,48175,19115,8007,31105,5147,48457,46095,21055,19139,21033,31143,37051
29099,Jefferson,29099,6095,39067,51137,21017,18171,53021,13261,31065,34021,48155,28029,48495,23003,1133,5109,45063,46011,29129,56029
29101,Johnson,29101,8015,13063,54087,39113,46107,20201,18083,53059,28133,12021,17101,13103,42057,13113,54013,45053,22017,13151,39135
29103,Knox,29103,13309,5025,21019,31181,26001,38045,1015,35029,18095,17081,48131,24009,28061,2195,18057,13209,4007,20059,53069
29105,Laclede,29105,26131,30069,51580,13257,51005,20151,39175,32009,21027,36031,49017,28093,42097,27087,45073,17123,42119,1039,22079
29107,Lafayette,29107,45049,54003,34009,18153,1065,12051,48121,39017,23019,39165,54105,28053,48253,48085,32019,46129,13255,48501,4011
29109,Lawrence,29109,36043,55089,40125,42023,48469,19189,48351,17161,51021,47139,38053,39039,5123,5037,31037,48241,44009,39171,46123
29111,Lewis,29111,41069,24019,54011,13279,27129,16069,30025,31129,48401,20121,17191,55115,1029,42111,20203,48077,18035,28023,5079
29113,Lincoln,29113,48439,28055,35025,39167,48433,27009,32029,46037,8073,45011,13145,48489,6033,48263,22035,13263,12015,46021,21015
29115,Linn,29115,34029,38051,1073,51153,27073,30043,13153,54051,8047,20147,51683,51685,12111,48003,48023,21161,28121,5103,55073
29117,Livingston,29117,51061,26119,18121,20137,39111,20127,21023,6113,13269,34005,45075,13193,29189,15009,18165,48275,29183,34007,46051
29119,McDonald,29119,48199,47143,5067,53029,9013,31119,12031,31157,26023,36053,40109,56025,42083,21035,48177,47121,26059,40007,19031
29121,Macon,29121,5013,20183,28123,20139,23007,27023,18097,26153,13023,17027,27115,48009,24033,48317,13175,42059,39145,18063,8014
29123,Madison,29123,28113,48127,21109,40057,34037,18073,26017,13205,49011,51145,19117,39099,46099,27061,48395,51087,31047,51041,1083
29125,Maries,29125,8101,50007,21111,48153,38059,46005,39083,41003,27159,45001,17113,26165,2290,56011,55011,29147,12057,20159,51015
29127,Marion,29127,17025,48183,5043,26097,13043,55078,39053,8001,54053,28075,18065,6003,24041,20157,49007,24011,13107,41009,45043
29129,Mercer,29129,13177,28029,48495,26129,1133,46011,5109,31073,21017,18171,34021,45079,21049,39067,23003,27001,34035,6095,51109
29131,Miller,29131,40023,48189,39041,18061,42043,28013,48093,41041,53077,29005,13105,54075,15003,20185,13221,22127,51017,13195,31057
29133,Mississippi,29133,19141,40105,19157,12047,2198,47031,51093,55025,49033,37123,36027,6015,53009,18141,35047,26087,36011,21095,51800
29135,Moniteau,29135,48133,13133,22049,8103,6063,42133,28155,23029,48277,48303,39049,20013,18175,55109,39097,55125,18117,1101,28097
29137,Monroe,29137,48033,4027,39079,18145,48237,24035,48459,17051,28069,5003,48499,54077,28099,17049,24023,1027,6045,13167,55067
29139,Montgomery,29139,55037,13245,10003,39115,29049,24015,18115,1107,1081,54031,29021,17029,22035,17139,13145,48489,18155,48367,34033
29141,Morgan,29141,13219,8043,4019,1085,26053,28043,42041,26019,17129,54101,38041,13059,18117,27037,8125,20165,30065,15001,35003
29143,New Madrid,29143,6069,48325,40039,31071,47067,36069,16047,48443,35045,40147,51620,28045,19127,51175,37057,37159,36111,36099,12079
29145,Newton,29145,12089,38035,31141,36065,18151,46121,6093,48123,19109,31007,21143,1097,48435,19031,48457,19139,5147,21221,51173
29147,Nodaway,29147,51015,1005,16087,55011,51790,39083,27159,42011,40089,12057,48153,38059,50007,8101,29125,26165,2290,21111,45065
