,State,County,FIPS,PERPOV10,METRO13,SNAPSPTH17,REDEMP_SNAPS17,PCT_SNAP17,PC_SNAPBEN17,PCT_NSLP17,PCT_SBP17,PCT_SFSP17,PCT_WIC17,PCT_CACFP17,PCT_OBESE_ADULTS17,GROCPTH16,SUPERCPTH16,CONVSPTH16,SPECSPTH16,WICSPTH16,FFRPTH16,FSRPTH16,PC_WIC_REDEMP16,REDEMP_WICS16,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFACPTH16,POVRATE15,FDPIR15,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,FOODINSEC_15_17,VLFOODSEC_15_17,PopulationEstimate2017
1175,LA,West Feliciana,22125,0,1,-1.0306905005062108,-0.2796316448194816,2.1890927067328763,-0.5644787849191997,1.0569637875980744,0.8937375899461488,-0.601225801998081,1.0155707901871038,1.3451256569165002,1.3025891356621013,-0.5238258263472552,-0.813096324736329,-0.24190188767861984,0.1303280491326346,-0.4645064551893398,-1.0535206271811288,-0.3325552067253829,-4.626079245392598e-05,-0.41842035574580955,0.7130000902854354,1.1059563385047884,-0.9274762588447475,1.1867938019139528,-0.16304374452966952,0.9722256231669275,1.3079297531158953,-0.1130670338972507,2.0358372382259664,1.897641334241445,-0.4237853215203572
2981,WA,Skagit,53057,0,1,-0.3426636785153932,0.6902153778315105,-0.10783157303107661,0.5469265487918985,-1.604529274199582,-1.4237776602117191,-0.5590467095538687,-0.039872722762109215,-0.7736595096044067,-1.2506392973977998,0.07127084539985958,0.2695085213483578,-0.5985374613002931,1.0961351212896129,-0.6452609918331056,0.12692808306908815,0.33179849719026683,0.24542735757755044,1.2449066219266447,0.39819060651450255,-0.09889350388481699,0.35521694214044397,-0.21100348828454318,2.9045217962620766,0.13883322668340947,-0.15093192503064334,-0.42149293998923004,-0.9276626845316174,-0.9466933003507391,0.9842247118523669
480,GA,McDuffie,13189,0,1,1.4649669635347728,1.1106506095152997,0.849408021204656,2.028481729181864,0.7373539991122273,0.8805198032457455,-0.04290625999616554,0.3243855221566701,-0.15799263588886872,-0.07915801634678624,-0.6960789509247656,1.26219463085442,1.103668255819765,-0.11798801824332082,-0.16588133684124454,0.9772307138480016,-0.053464791080893664,0.8152607399355457,0.3050483006328675,0.3074583308733955,0.3540518907462648,-0.9274762588447475,1.7303816369911458,-0.16304374452966952,-0.7313443788960818,-0.5038488241346718,0.6577914757273837,0.07536805855556453,-0.6622598368915199,-0.19926648509322167
349,FL,Indian River,12061,0,1,-0.5147669983760702,1.4807161730451583,0.7233056449455918,0.05610062185981409,-0.23402370195174982,0.029453560914876373,1.2090427617269333,0.22571392952454689,-0.014589458489586487,-1.040373426439926,-0.30279832100425036,0.06932200262488511,-0.43749992235584023,0.4049695665562222,-0.633599758347592,0.09539409488786339,0.05257234164741526,-0.42739390164552754,0.5414615220921055,1.3657627920961073,0.6525127538429537,0.7279158100843742,-0.506094027326448,-0.16304374452966952,0.7207074857436873,0.5927480603976357,-0.24862276654780135,-0.42614731298802644,-0.8518821458643324,1.12245428326472
775,IN,Tippecanoe,18157,0,1,-1.0151125330679696,0.09935501140054108,-0.8875214941136795,-0.8892242075569845,0.5520622727177146,-0.4714754063961535,-0.03926984501679655,0.0422367429076174,-0.09540507180807088,0.5216016149614255,-0.5145970342196837,0.8389166720961722,-0.9112594244978348,-0.032829301046627686,-0.8559453107382384,0.5105723331724807,-0.12532206322461237,-0.06193373545295554,2.483820902298253,-0.05524471061716812,-0.23913981666232653,0.6104380405717279,0.4102397518036771,-0.16304374452966952,-0.22626289904393548,-0.2383954257249235,-0.6456898513427232,-0.7452934585157667,-0.3778263734323017,1.2636935413449526
2848,VA,Fairfax,51059,0,1,-1.6118464735812321,-0.07886990028137067,-1.1787759971643492,-2.4079981883981437e-05,-0.8872936031262917,-0.4891159144417111,0.2235744181453804,-1.7167723377207929,-0.5257692039239755,-0.5297277398279451,-0.3478074441548018,-0.4240866930410253,-1.2466361093900837,-0.04059473196341431,-0.7996725493841657,0.742542645401862,-0.13744330956088047,-1.1145665619096221,0.4268503918986881,-1.777769847246164,-1.485975737745871,0.973768606601563,-1.562207535476423,-0.16304374452966952,-0.209121006832637,-0.8240000549358847,-0.877962124775081,-1.3835857495712456,-1.4207490727827694,2.467801072240255
578,ID,Kootenai,16055,0,1,-0.8690851417072333,0.9932956573079742,-0.9207699791496498,-0.6667939102664705,-1.2002403035284537,-0.4598937506279986,0.7782916391451704,-0.03670382985069492,-1.791021978340126,-0.77003159235123,-0.5234085852856181,0.6406804557705125,-0.5620746671290495,-0.12995245510773698,-0.5699468214681958,0.39090359567048577,0.013233894596833112,-0.7571946722342069,0.058847549967642694,-0.29167874817793504,0.2168113575838305,0.9672400913188492,-0.24206565028895438,0.8594781024009126,0.07728902196249492,-0.10389654793826744,-0.680017870272325,-1.0644396040435062,-0.7570709913779265,1.1364382035674465
370,FL,Pasco,12101,0,1,-0.7635741167887296,1.6319318891204786,0.7233056449455918,0.469160640733286,-0.23402370195174982,0.029453560914876373,1.2090427617269333,0.22571392952454689,-0.014589458489586487,-1.040373426439926,-0.5566768322681751,0.23345909620521899,-0.7143810393561766,0.017761196238038485,-0.6290970578259618,-0.6030019851025283,-0.473460910299155,-0.17747377339892345,0.7641817342271577,1.3657627920961073,0.6525127538429537,-0.023323278931655433,-0.25759673129115984,-0.16304374452966952,0.02739816053073984,-0.047011686276839146,-0.4311781887314947,-0.42614731298802644,-0.8518821458643324,1.943845432637248
1213,MD,Washington,24043,0,1,-0.6652460772168954,1.18843344027538,-0.5004654896382961,0.16294356891018635,-1.5388633387398523,-0.06320056602842256,0.9059655168596682,0.12904633378104707,0.33517206958003626,-0.16927196104301823,-0.32498638585725387,-0.21864593498097862,-0.8157923134277455,0.32807428797505206,-0.3411246963101478,0.5504645180276082,-0.16769946656261758,0.10203789671905865,0.20850116268251745,0.3848669558606703,-0.07943111231951108,0.30508564045776193,-0.6614048373485031,-0.16304374452966952,0.08801621747626509,-0.2598399737181709,-0.012569430431591068,-1.110031910547469,-0.7570709913779265,1.1057237041250225
676,IL,St. Clair,17163,0,1,-0.2610761375534551,1.0764548998415517,0.5618809615241893,0.9473918473495043,-1.1670130662382199,-1.0770112631582263,-0.21312534045088255,-1.2053014712122125,-0.8527731341621075,-0.22934792417383917,-0.33666589761138943,-0.3054121279576588,-0.40842587890908844,0.12175756236890821,0.36392790828113686,0.5199587890957854,-0.24233629928567962,-0.06104284825754687,-0.5524071869873898,-1.2886414430633948,-1.22503216606846,0.2755604852888796,0.021962726748539246,-0.16304374452966952,0.5399605390341972,0.3986303433825729,-0.010094131307495143,-0.836478071523692,-1.0415044548371448,1.4782702595779023
347,FL,Hillsborough,12057,0,1,-0.5153956253838762,2.167285502485214,0.7233056449455918,1.079507246504332,-0.23402370195174982,0.029453560914876373,1.2090427617269333,0.22571392952454689,-0.014589458489586487,-1.040373426439926,-0.19054150026297495,0.024839078072024855,-0.5250622336046021,0.3601688365938714,-0.5984699221352899,0.11236636374230595,-0.23488756839961833,0.32224751679838604,1.1023495496247702,1.3657627920961073,0.6525127538429537,0.523546702672598,-0.0712237592646935,-0.16304374452966952,0.06870916815520277,-0.14249957702907395,-0.6013923955661838,-0.42614731298802644,-0.8518821458643324,2.6046835985812846
2983,WA,Snohomish,53061,0,1,-1.0113531564758265,0.5634661587952352,-0.10783157303107661,-0.36206882708863375,-1.604529274199582,-1.4237776602117191,-0.5590467095538687,-0.039872722762109215,-0.7736595096044067,-1.2506392973977998,-0.22858941843858208,0.205388990461352,-1.0499096153324823,0.20901202700602803,-0.6548523752666353,0.3579755103236652,-0.15382555176008567,-0.7917676235305358,0.2540012925969571,0.39819060651450255,-0.09889350388481699,0.212210465500414,-1.080744024408052,1.8819999493314947,0.0007119143324304766,-0.5705952603773,-0.8007189820421143,-0.9276626845316174,-0.9466933003507391,2.2267825919526825
2504,TN,Sequatchie,47153,0,1,1.0161047276385946,0.5143563538826856,0.8511651007984401,1.0979569159612823,0.08376880334979642,0.9211782717574493,0.6203914470655529,-0.27678334340326693,-0.37922574745114135,0.28129776243813953,-1.1266415131635605,2.207762013286194,-0.3965148455253596,-0.7386764743206182,-0.801912444680815,0.08317932853061713,-0.889031490996143,-4.626079245392598e-05,3.150613781615896,-0.22891444016401202,0.24585809065422484,-0.03268027762182679,0.3791775897992662,-0.16304374452966952,-1.1782529921007818,-1.0341668700824695,0.5215826657634044,0.02977575205160186,0.5702851714317597,-0.452462265502935
153,AR,Lonoke,5085,0,1,-0.5780304820899376,-0.4935691058488455,0.010822413439081895,-0.6860604928805742,0.19812948709436956,0.9508250835572692,-0.1474279635986994,0.9926645785890681,1.617804410902998,0.9421333568771734,-0.7404150655824279,0.42796391205287077,-0.537216729087746,-0.36749393714604756,-0.5680429784361629,-0.316213280226502,-0.40966562773255877,-0.36415021619771065,0.3910343088324772,0.8627613859444062,1.390085897152764,-0.37606094359009856,-0.6769359183507085,-0.16304374452966952,-0.26248410404866584,-0.24146698401640543,-0.16281124534613697,0.12096036505952719,0.5702851714317597,0.6193863596098815
1780,NJ,Essex,34013,0,1,-0.6684754524177631,0.37628241107510596,-1.201942158410697,0.5783591703379135,-1.3479891892031923,-0.747916431534135,-0.3040322093107115,-1.225735083354416,-1.0569276042147124,-1.3707912236594417,0.9534121476410726,-0.813096324736329,-1.32201016757143,0.8517173774753507,-0.3398155918190032,0.41554452402053615,-0.11363796319887944,0.8110566915054629,0.6454853442950903,-1.057980287098273,-1.2338713899499596,0.598386218767269,0.08408705075736163,-0.16304374452966952,-0.7850117219681851,-0.9524646420249576,-0.9353429357958704,-1.5659549755870972,-1.6103713817555818,2.2323228377710143
40,AL,Lee,1081,0,1,-0.8000571405425714,0.42550332233639865,1.1381159659046591,-0.4325433495678359,0.4424666521119526,0.6551783986734172,0.652024655017854,0.9842886630374668,-0.45388937693500114,1.3326271172275101,-0.6036714279352354,0.027132241850275386,-0.32430059106670744,-0.5711423962325113,-0.6268035461001813,1.063446081455034,-0.2369000676716143,-0.5420615200882287,0.4090367710249857,1.3544771797671276,0.8990967852414911,-0.34675301607352615,0.7363924528499931,-0.16304374452966952,0.16252323496689866,0.4313252496113151,-0.3144679978817558,1.5799141731863382,1.897641334241445,1.153100849723632
1831,NY,Broome,36007,0,1,0.10439472227599887,0.6090469408193304,0.559132001186814,0.42481836221534425,-0.4710675820516119,-0.38682022865803695,3.9347929836527684,0.1252993113395126,0.2992929709408944,-1.8513989287060117,-0.1308956964710011,-0.12746261876541579,-0.22010602074068059,-0.12348681163303302,-0.6411694305663298,0.6679933474340551,0.19709763492186058,-0.08042147005286239,0.9069301090498607,0.6050480247601688,-0.22713304474347745,0.6295413199288725,0.22386677977721103,-0.16304374452966952,-0.5252664100506383,-0.6486273890922499,-0.5530185385575949,2.3093910772497424,1.4235855618094144,1.274344409105261
